00258;+00000;+00000;+00000;+00000;+00000;00000;00008;00000;
00258;+00000;+00000;+00000;+00000;+00000;00000;00008;00000;
00258;+00000;+00000;+00000;+00000;+00000;00003;00008;00000;
00258;+00000;+00000;+00000;+00000;+00000;00003;00008;00000;
00258;+00000;+00000;+00000;+00005;+00000;00003;00008;00001;
00258;+00000;+00000;+00000;+00014;+00000;00003;00008;00001;
00258;+00000;+00000;+00000;+00030;+00000;00003;00008;00002;
00258;+00000;+00000;+00000;+00052;+00000;00003;00008;00003;
00258;+00000;+00000;+00000;+00081;+00000;00003;00008;00003;
00258;+00000;+00000;+00000;+00115;+00000;00003;00008;00004;
00258;+00000;+00000;+00000;+00150;+00000;00003;00008;00004;
00258;+00000;+00000;+00000;+00187;+00000;00003;00008;00005;
00258;+00000;+00000;+00000;+00223;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00259;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00295;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00331;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00368;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00405;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00441;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00477;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00513;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00549;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00586;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00623;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00659;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00695;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00731;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00767;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00804;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00840;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00877;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00913;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00949;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+00985;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01022;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01058;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01094;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01131;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01167;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01204;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01240;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01277;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01313;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01349;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01385;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01422;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01459;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01495;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01531;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01567;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01604;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01640;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01677;+00000;00003;00008;00006;
00258;+00000;+00000;+00000;+01713;+00000;00002;00008;00005;
00258;+00000;+00000;+00000;+01749;+00000;00002;00008;00005;
00258;+00000;+00000;+00000;+01779;+00000;00002;00008;00005;
00258;+00000;+00000;+00000;+01805;+00000;00002;00008;00005;
00258;+00000;+00000;+00000;+01828;+00000;00001;00008;00005;
00258;+00000;+00000;+00000;+01851;+00000;00001;00008;00005;
00258;+00000;+00000;+00000;+01874;+00003;00001;00008;00005;
00258;+00000;+00000;+00000;+01896;+00009;00001;00008;00005;
00258;+00000;+00000;+00000;+01918;+00016;00001;00008;00005;
00258;+00000;+00000;+00000;+01939;+00026;00001;00008;00005;
00258;+00000;+00000;+00000;+01958;+00039;00001;00008;00005;
00258;+00000;+00000;+00000;+01977;+00053;00001;00008;00005;
00258;+00000;+00000;+00000;+01993;+00069;00001;00008;00005;
00258;+00000;+00000;+00000;+02008;+00087;00001;00008;00005;
00258;+00000;+00000;+00000;+02021;+00106;00001;00008;00005;
00258;+00000;+00000;+00000;+02035;+00125;00003;00008;00005;
00258;+00000;+00000;+00000;+02050;+00145;00003;00008;00005;
00258;+00000;+00000;+00000;+02068;+00169;00003;00008;00005;
00258;+00000;+00000;+00000;+02088;+00196;00003;00008;00005;
00258;+00000;+00000;+00000;+02109;+00226;00003;00008;00005;
00258;+00000;+00000;+00000;+02131;+00255;00003;00008;00005;
00258;+00000;+00000;+00000;+02153;+00285;00003;00008;00005;
00258;+00000;+00000;+00000;+02175;+00315;00003;00008;00005;
00258;+00000;+00000;+00000;+02197;+00344;00003;00008;00005;
00258;+00000;+00000;+00000;+02218;+00374;00003;00008;00005;
00258;+00000;+00000;+00000;+02240;+00404;00003;00008;00005;
00258;+00000;+00000;+00000;+02262;+00434;00003;00008;00005;
00258;+00000;+00000;+00000;+02284;+00463;00003;00008;00005;
00258;+00000;+00000;+00000;+02306;+00493;00002;00008;00004;
00258;+00000;+00000;+00000;+02328;+00522;00002;00008;00004;
00258;+00000;+00000;+00000;+02346;+00547;00002;00008;00004;
00258;+00000;+00000;+00000;+02362;+00568;00002;00008;00004;
00258;+00000;+00000;+00000;+02376;+00587;00001;00008;00004;
00258;+00000;+00000;+00000;+02390;+00606;00001;00008;00004;
00258;+00000;+00000;+00000;+02401;+00626;00001;00008;00004;
00258;+00000;+00000;+00000;+02411;+00647;00001;00008;00004;
00258;+00000;+00000;+00000;+02418;+00669;00001;00008;00004;
00258;+00000;+00000;+00000;+02423;+00691;00001;00008;00004;
00258;+00000;+00000;+00000;+02425;+00714;00001;00008;00004;
00258;+00000;+00000;+00000;+02425;+00737;00001;00008;00004;
00258;+00000;+00000;+00000;+02422;+00760;00001;00008;00004;
00258;+00000;+00000;+00000;+02417;+00783;00001;00008;00004;
00258;+00000;+00000;+00000;+02409;+00805;00001;00008;00004;
00258;+00000;+00000;+00000;+02400;+00826;00001;00008;00004;
00258;+00000;+00000;+00000;+02388;+00846;00001;00008;00004;
00258;+00000;+00000;+00000;+02376;+00866;00003;00008;00004;
00258;+00000;+00000;+00000;+02364;+00886;00003;00008;00004;
00258;+00000;+00000;+00000;+02350;+00909;00003;00008;00004;
00258;+00000;+00000;+00000;+02334;+00936;00003;00008;00004;
00258;+00000;+00000;+00000;+02316;+00967;00003;00008;00004;
00258;+00000;+00000;+00000;+02297;+00998;00003;00008;00004;
00258;+00000;+00000;+00000;+02278;+01030;00003;00008;00004;
00258;+00000;+00000;+00000;+02259;+01062;00003;00008;00004;
00258;+00000;+00000;+00000;+02239;+01093;00003;00008;00004;
00258;+00000;+00000;+00000;+02220;+01125;00003;00008;00004;
00258;+00000;+00000;+00000;+02201;+01157;00003;00008;00004;
00258;+00000;+00000;+00000;+02182;+01189;00003;00008;00004;
00258;+00000;+00000;+00000;+02163;+01221;00003;00008;00004;
00258;+00000;+00000;+00000;+02144;+01252;00002;00008;00003;
00258;+00000;+00000;+00000;+02127;+01282;00002;00008;00003;
00258;+00000;+00000;+00000;+02111;+01308;00002;00008;00003;
00258;+00000;+00000;+00000;+02098;+01330;00002;00008;00003;
00258;+00000;+00000;+00000;+02086;+01350;00001;00008;00003;
00258;+00000;+00000;+00000;+02073;+01370;00001;00008;00003;
00258;+00000;+00000;+00000;+02059;+01388;00001;00008;00003;
00258;+00000;+00000;+00000;+02044;+01405;00001;00008;00003;
00258;+00000;+00000;+00000;+02026;+01419;00001;00008;00003;
00258;+00000;+00000;+00000;+02007;+01432;00001;00008;00003;
00258;+00000;+00000;+00000;+01986;+01443;00001;00008;00003;
00258;+00000;+00000;+00000;+01965;+01451;00001;00008;00003;
00258;+00000;+00000;+00000;+01943;+01457;00001;00008;00003;
00258;+00000;+00000;+00000;+01920;+01461;00001;00008;00003;
00258;+00000;+00000;+00000;+01896;+01462;00001;00008;00003;
00258;+00000;+00000;+00000;+01873;+01462;00003;00008;00003;
00258;+00000;+00000;+00000;+01849;+01463;00003;00008;00003;
00258;+00000;+00000;+00000;+01821;+01463;00003;00008;00003;
00258;+00000;+00000;+00000;+01788;+01464;00003;00008;00003;
00258;+00000;+00000;+00000;+01752;+01465;00003;00008;00003;
00258;+00000;+00000;+00000;+01715;+01465;00003;00008;00003;
00258;+00000;+00000;+00000;+01678;+01466;00003;00008;00003;
00258;+00000;+00000;+00000;+01641;+01467;00003;00008;00003;
00258;+00000;+00000;+00000;+01605;+01468;00003;00008;00003;
00258;+00000;+00000;+00000;+01568;+01468;00003;00008;00003;
00258;+00000;+00000;+00000;+01531;+01469;00003;00008;00003;
00258;+00000;+00000;+00000;+01494;+01470;00003;00008;00003;
00258;+00000;+00000;+00000;+01457;+01471;00003;00008;00003;
00258;+00000;+00000;+00000;+01420;+01472;00003;00008;00003;
00258;+00000;+00000;+00000;+01383;+01472;00003;00008;00003;
00258;+00000;+00000;+00000;+01346;+01473;00003;00008;00003;
00258;+00000;+00000;+00000;+01309;+01474;00003;00008;00003;
00258;+00000;+00000;+00000;+01272;+01475;00003;00008;00003;
00258;+00000;+00000;+00000;+01236;+01476;00003;00008;00003;
00258;+00000;+00000;+00000;+01199;+01477;00003;00008;00003;
00258;+00000;+00000;+00000;+01162;+01478;00003;00008;00003;
00258;+00000;+00000;+00000;+01125;+01479;00003;00008;00003;
00258;+00000;+00000;+00000;+01088;+01480;00003;00008;00003;
00258;+00000;+00000;+00000;+01052;+01481;00003;00008;00003;
00258;+00000;+00000;+00000;+01015;+01482;00003;00008;00003;
00258;+00000;+00000;+00000;+00978;+01483;00003;00008;00003;
00258;+00000;+00000;+00000;+00941;+01484;00003;00008;00003;
00258;+00000;+00000;+00000;+00904;+01485;00003;00008;00003;
00258;+00000;+00000;+00000;+00868;+01486;00003;00008;00003;
00258;+00000;+00000;+00000;+00830;+01487;00002;00008;00002;
00258;+00000;+00000;+00000;+00793;+01488;00002;00008;00002;
00258;+00000;+00000;+00000;+00761;+01489;00002;00008;00002;
00258;+00000;+00000;+00000;+00733;+01490;00002;00008;00002;
00258;+00000;+00000;+00000;+00709;+01491;00001;00008;00002;
00258;+00000;+00000;+00000;+00686;+01492;00001;00008;00002;
00258;+00000;+00000;+00000;+00663;+01495;00001;00008;00002;
00258;+00000;+00000;+00000;+00641;+01500;00001;00008;00002;
00258;+00000;+00000;+00000;+00619;+01508;00001;00008;00002;
00258;+00000;+00000;+00000;+00598;+01519;00001;00008;00002;
00258;+00000;+00000;+00000;+00578;+01531;00001;00008;00002;
00258;+00000;+00000;+00000;+00560;+01546;00001;00008;00002;
00258;+00000;+00000;+00000;+00544;+01562;00001;00008;00002;
00258;+00000;+00000;+00000;+00530;+01580;00001;00008;00002;
00258;+00000;+00000;+00000;+00517;+01600;00001;00008;00002;
00258;+00000;+00000;+00000;+00507;+01621;00001;00008;00002;
00258;+00000;+00000;+00000;+00496;+01642;00003;00008;00002;
00258;+00000;+00000;+00000;+00485;+01664;00003;00008;00002;
00258;+00000;+00000;+00000;+00472;+01691;00003;00008;00002;
00258;+00000;+00000;+00000;+00457;+01722;00003;00008;00002;
00258;+00000;+00000;+00000;+00441;+01754;00003;00008;00002;
00258;+00000;+00000;+00000;+00425;+01788;00003;00008;00002;
00258;+00000;+00000;+00000;+00408;+01821;00003;00008;00002;
00258;+00000;+00000;+00000;+00392;+01854;00003;00008;00002;
00258;+00000;+00000;+00000;+00376;+01887;00003;00008;00002;
00258;+00000;+00000;+00000;+00359;+01921;00003;00008;00002;
00258;+00000;+00000;+00000;+00343;+01954;00003;00008;00002;
00258;+00000;+00000;+00000;+00327;+01987;00003;00008;00002;
00258;+00000;+00000;+00000;+00310;+02021;00002;00008;00001;
00258;+00000;+00000;+00000;+00295;+02052;00002;00008;00001;
00258;+00000;+00000;+00000;+00282;+02079;00002;00008;00001;
00258;+00000;+00000;+00000;+00271;+02102;00002;00008;00001;
00258;+00000;+00000;+00000;+00261;+02123;00001;00008;00001;
00258;+00000;+00000;+00000;+00252;+02144;00001;00008;00001;
00258;+00000;+00000;+00000;+00244;+02166;00001;00008;00001;
00258;+00000;+00000;+00000;+00240;+02189;00001;00008;00001;
00258;+00000;+00000;+00000;+00238;+02212;00001;00008;00001;
00258;+00000;+00000;+00000;+00238;+02235;00001;00008;00001;
00258;+00000;+00000;+00000;+00241;+02258;00001;00008;00001;
00258;+00000;+00000;+00000;+00247;+02280;00001;00008;00001;
00258;+00000;+00000;+00000;+00254;+02302;00001;00008;00001;
00258;+00000;+00000;+00000;+00262;+02324;00003;00008;00001;
00258;+00000;+00000;+00000;+00270;+02348;00003;00008;00001;
00258;+00000;+00000;+00000;+00280;+02376;00003;00008;00001;
00258;+00000;+00000;+00000;+00291;+02409;00003;00008;00001;
00258;+00000;+00000;+00000;+00303;+02443;00003;00008;00001;
00258;+00000;+00000;+00000;+00315;+02478;00003;00008;00001;
00258;+00000;+00000;+00000;+00327;+02512;00003;00008;00001;
00258;+00000;+00000;+00000;+00340;+02547;00003;00008;00001;
00258;+00000;+00000;+00000;+00352;+02582;00003;00008;00001;
00258;+00000;+00000;+00000;+00364;+02617;00003;00008;00001;
00258;+00000;+00000;+00000;+00376;+02652;00003;00008;00001;
00258;+00000;+00000;+00000;+00389;+02687;00002;00008;00000;
00258;+00000;+00000;+00000;+00400;+02721;00002;00008;00000;
00258;+00000;+00000;+00000;+00411;+02752;00002;00008;00000;
00258;+00000;+00000;+00000;+00421;+02777;00002;00008;00000;
00258;+00000;+00000;+00000;+00429;+02800;00001;00008;00000;
00258;+00000;+00000;+00000;+00436;+02822;00001;00008;00000;
00258;+00000;+00000;+00000;+00446;+02842;00001;00008;00000;
00258;+00000;+00000;+00000;+00458;+02862;00001;00008;00000;
00258;+00000;+00000;+00000;+00471;+02881;00001;00008;00000;
00258;+00000;+00000;+00000;+00487;+02897;00001;00008;00000;
00258;+00000;+00000;+00000;+00504;+02912;00001;00008;00000;
00258;+00000;+00000;+00000;+00523;+02925;00001;00008;00000;
00258;+00000;+00000;+00000;+00544;+02936;00001;00008;00000;
00258;+00000;+00000;+00000;+00565;+02945;00001;00008;00000;
00258;+00000;+00000;+00000;+00588;+02951;00001;00008;00000;
00258;+00000;+00000;+00000;+00610;+02954;00001;00008;00000;
00258;+00000;+00000;+00000;+00633;+02956;00001;00008;00000;
00258;+00000;+00000;+00000;+00657;+02957;00003;00008;00000;
00258;+00000;+00000;+00000;+00681;+02959;00003;00008;00000;
00258;+00000;+00000;+00000;+00710;+02960;00003;00008;00000;
00258;+00000;+00000;+00000;+00744;+02962;00003;00008;00000;
00258;+00000;+00000;+00000;+00780;+02964;00003;00008;00000;
00258;+00000;+00000;+00000;+00816;+02966;00003;00008;00000;
00258;+00000;+00000;+00000;+00853;+02968;00003;00008;00000;
00258;+00000;+00000;+00000;+00890;+02969;00003;00008;00000;
00258;+00000;+00000;+00000;+00926;+02971;00003;00008;00000;
00258;+00000;+00000;+00000;+00963;+02973;00003;00008;00000;
00258;+00000;+00000;+00000;+01000;+02975;00003;00008;00001;
00258;+00000;+00000;+00000;+01036;+02977;00003;00008;00001;
00258;+00000;+00000;+00000;+01074;+02979;00003;00008;00002;
00258;+00000;+00000;+00000;+01110;+02981;00003;00008;00002;
00258;+00000;+00000;+00000;+01147;+02983;00003;00008;00003;
00258;+00000;+00000;+00000;+01184;+02985;00003;00008;00003;
00258;+00000;+00000;+00000;+01221;+02987;00002;00008;00002;
00258;+00000;+00000;+00000;+01258;+02989;00002;00008;00002;
00258;+00000;+00000;+00000;+01291;+02990;00002;00008;00002;
00258;+00000;+00000;+00000;+01320;+02992;00002;00008;00002;
00258;+00000;+00000;+00000;+01344;+02993;00002;00008;00002;
00258;+00000;+00000;+00000;+01368;+02994;00001;00008;00002;
00258;+00000;+00000;+00000;+01391;+02993;00001;00008;00002;
00258;+00000;+00000;+00000;+01414;+02990;00001;00008;00002;
00258;+00000;+00000;+00000;+01436;+02985;00001;00008;00002;
00258;+00000;+00000;+00000;+01458;+02977;00001;00008;00002;
00258;+00000;+00000;+00000;+01479;+02966;00001;00008;00002;
00258;+00000;+00000;+00000;+01499;+02954;00001;00008;00002;
00258;+00000;+00000;+00000;+01517;+02939;00001;00008;00002;
00258;+00000;+00000;+00000;+01533;+02923;00001;00008;00002;
00258;+00000;+00000;+00000;+01547;+02905;00001;00008;00002;
00258;+00000;+00000;+00000;+01560;+02885;00001;00008;00002;
00258;+00000;+00000;+00000;+01570;+02864;00001;00008;00002;
00258;+00000;+00000;+00000;+01577;+02842;00001;00008;00002;
00258;+00000;+00000;+00000;+01583;+02819;00001;00008;00002;
00258;+00000;+00000;+00000;+01586;+02797;00001;00008;00002;
00258;+00000;+00000;+00000;+01590;+02773;00003;00008;00002;
00258;+00000;+00000;+00000;+01594;+02748;00003;00008;00002;
00258;+00000;+00000;+00000;+01598;+02717;00003;00008;00002;
00258;+00000;+00000;+00000;+01603;+02683;00003;00008;00002;
00258;+00000;+00000;+00000;+01609;+02646;00003;00008;00002;
00258;+00000;+00000;+00000;+01614;+02610;00003;00008;00002;
00258;+00000;+00000;+00000;+01619;+02573;00003;00008;00002;
00258;+00000;+00000;+00000;+01625;+02536;00003;00008;00002;
00258;+00000;+00000;+00000;+01630;+02500;00003;00008;00002;
00258;+00000;+00000;+00000;+01635;+02463;00003;00008;00002;
00258;+00000;+00000;+00000;+01641;+02427;00003;00008;00002;
00258;+00000;+00000;+00000;+01646;+02390;00003;00008;00002;
00258;+00000;+00000;+00000;+01652;+02353;00003;00008;00002;
00258;+00000;+00000;+00000;+01657;+02317;00003;00008;00002;
00258;+00000;+00000;+00000;+01662;+02280;00003;00008;00002;
00258;+00000;+00000;+00000;+01668;+02243;00003;00008;00002;
00258;+00000;+00000;+00000;+01673;+02207;00003;00008;00002;
00258;+00000;+00000;+00000;+01679;+02170;00003;00008;00002;
00258;+00000;+00000;+00000;+01684;+02134;00003;00008;00002;
00258;+00000;+00000;+00000;+01689;+02097;00003;00008;00002;
00258;+00000;+00000;+00000;+01695;+02060;00003;00008;00002;
00258;+00000;+00000;+00000;+01700;+02024;00003;00008;00002;
00258;+00000;+00000;+00000;+01706;+01988;00003;00008;00002;
00258;+00000;+00000;+00000;+01711;+01951;00003;00008;00002;
00258;+00000;+00000;+00000;+01716;+01915;00003;00008;00002;
00258;+00000;+00000;+00000;+01722;+01878;00003;00008;00002;
00258;+00000;+00000;+00000;+01727;+01841;00003;00008;00002;
00258;+00000;+00000;+00000;+01733;+01805;00003;00008;00002;
00258;+00000;+00000;+00000;+01738;+01768;00003;00008;00002;
00258;+00000;+00000;+00000;+01743;+01731;00003;00008;00002;
00258;+00000;+00000;+00000;+01749;+01695;00003;00008;00002;
00258;+00000;+00000;+00000;+01754;+01658;00003;00008;00002;
00258;+00000;+00000;+00000;+01760;+01622;00003;00008;00002;
00258;+00000;+00000;+00000;+01765;+01585;00003;00008;00002;
00258;+00000;+00000;+00000;+01770;+01548;00003;00008;00002;
00258;+00000;+00000;+00000;+01776;+01512;00003;00008;00002;
00258;+00000;+00000;+00000;+01781;+01475;00003;00008;00002;
00258;+00000;+00000;+00000;+01787;+01438;00003;00008;00002;
00258;+00000;+00000;+00000;+01792;+01402;00003;00008;00002;
00258;+00000;+00000;+00000;+01797;+01365;00003;00008;00002;
00258;+00000;+00000;+00000;+01803;+01329;00003;00008;00002;
00258;+00000;+00000;+00000;+01808;+01293;00003;00008;00002;
00258;+00000;+00000;+00000;+01814;+01256;00003;00008;00002;
00258;+00000;+00000;+00000;+01819;+01219;00003;00008;00002;
00258;+00000;+00000;+00000;+01824;+01183;00003;00008;00002;
00258;+00000;+00000;+00000;+01830;+01146;00003;00008;00002;
00258;+00000;+00000;+00000;+01835;+01110;00003;00008;00002;
00258;+00000;+00000;+00000;+01841;+01073;00003;00008;00002;
00258;+00000;+00000;+00000;+01846;+01036;00003;00008;00002;
00258;+00000;+00000;+00000;+01851;+01000;00003;00008;00002;
00258;+00000;+00000;+00000;+01857;+00964;00003;00008;00002;
00258;+00000;+00000;+00000;+01862;+00927;00003;00008;00002;
00258;+00000;+00000;+00000;+01868;+00891;00003;00008;00002;
00258;+00000;+00000;+00000;+01873;+00854;00003;00008;00002;
00258;+00000;+00000;+00000;+01879;+00817;00003;00008;00002;
00258;+00000;+00000;+00000;+01884;+00781;00003;00008;00002;
00258;+00000;+00000;+00000;+01889;+00744;00003;00008;00002;
00258;+00000;+00000;+00000;+01895;+00707;00003;00008;00002;
00258;+00000;+00000;+00000;+01900;+00671;00003;00008;00002;
00258;+00000;+00000;+00000;+01906;+00634;00003;00008;00002;
00258;+00000;+00000;+00000;+01911;+00598;00003;00008;00002;
