00290;+00000;+00000;+00000;+00000;+00000;00003;+00006;+00005;00008;00006;
00290;+00001;+00000;+00000;+00000;+00000;00003;+00015;+00016;00008;00006;
00290;+00003;+00000;+00000;+00003;+00000;00003;+00046;+00045;00008;00006;
00290;+00007;+00000;+00000;+00009;+00000;00003;+00086;+00091;00008;00006;
00290;+00013;+00000;+00000;+00018;+00000;00003;+00121;+00113;00008;00006;
00290;+00022;+00000;+00000;+00030;+00000;00003;+00130;+00148;00008;00006;
00290;+00035;+00000;+00000;+00047;+00000;00003;+00146;+00147;00008;00006;
00290;+00050;+00000;+00000;+00067;+00000;00003;+00159;+00181;00008;00006;
00290;+00070;+00000;+00002;+00090;+00000;00003;+00158;+00165;00008;00006;
00290;+00093;+00000;+00007;+00115;+00000;00003;+00192;+00191;00008;00006;
00290;+00117;+00000;+00010;+00142;+00000;00003;+00187;+00166;00008;00006;
00290;+00141;+00000;+00014;+00170;+00000;00003;+00161;+00193;00008;00006;
00290;+00167;+00000;+00019;+00198;+00000;00003;+00192;+00173;00008;00006;
00290;+00194;+00000;+00022;+00225;+00000;00003;+00195;+00168;00008;00006;
00290;+00221;+00000;+00027;+00252;+00000;00003;+00208;+00173;00008;00006;
00290;+00250;+00000;+00028;+00279;+00000;00003;+00193;+00177;00008;00006;
00290;+00278;+00000;+00032;+00307;+00000;00003;+00179;+00175;00008;00006;
00290;+00307;+00000;+00035;+00335;+00000;00003;+00199;+00173;00008;00006;
00290;+00337;+00000;+00038;+00362;+00000;00003;+00195;+00173;00008;00006;
00290;+00367;+00000;+00042;+00389;+00000;00003;+00201;+00191;00008;00006;
00290;+00397;+00000;+00045;+00416;+00000;00003;+00165;+00200;00008;00006;
00290;+00426;+00001;+00047;+00444;+00000;00003;+00172;+00200;00008;00006;
00290;+00456;+00001;+00049;+00471;+00000;00003;+00173;+00173;00008;00006;
00290;+00486;+00001;+00049;+00499;+00000;00003;+00170;+00172;00008;00006;
00290;+00516;+00001;+00049;+00526;+00000;00003;+00159;+00164;00008;00006;
00290;+00544;+00001;+00049;+00553;+00000;00003;+00165;+00212;00008;00006;
00290;+00574;+00002;+00049;+00581;+00000;00003;+00177;+00176;00008;00006;
00290;+00603;+00002;+00049;+00608;+00000;00003;+00173;+00175;00008;00006;
00290;+00632;+00002;+00049;+00636;+00000;00003;+00204;+00177;00008;00006;
00290;+00661;+00002;+00049;+00663;+00000;00003;+00163;+00204;00008;00006;
00290;+00689;+00002;+00047;+00690;+00000;00003;+00160;+00170;00008;00006;
00290;+00718;+00002;+00047;+00718;+00000;00003;+00198;+00168;00008;00006;
00290;+00746;+00002;+00043;+00745;+00000;00003;+00197;+00212;00008;00006;
00290;+00775;+00003;+00043;+00773;+00000;00003;+00161;+00208;00008;00006;
00290;+00803;+00003;+00040;+00800;+00000;00003;+00168;+00173;00008;00006;
00290;+00830;+00003;+00037;+00827;+00000;00003;+00156;+00204;00008;00006;
00290;+00857;+00003;+00036;+00855;+00000;00003;+00185;+00187;00008;00006;
00290;+00885;+00003;+00031;+00882;+00000;00003;+00162;+00198;00008;00006;
00290;+00913;+00003;+00029;+00910;+00000;00003;+00159;+00172;00008;00006;
00290;+00940;+00003;+00025;+00937;+00000;00003;+00173;+00189;00008;00006;
00290;+00968;+00003;+00020;+00964;+00000;00003;+00197;+00190;00008;00006;
00290;+00994;+00003;+00017;+00992;+00000;00003;+00160;+00173;00008;00006;
00290;+01022;+00003;+00014;+01019;+00000;00003;+00187;+00180;00008;00006;
00290;+01049;+00003;+00010;+01047;+00000;00003;+00176;+00206;00008;00006;
00290;+01076;+00003;+00007;+01074;+00000;00003;+00173;+00170;00008;00006;
00290;+01103;+00003;+00004;+01101;+00000;00003;+00182;+00160;00008;00006;
00290;+01130;+00003;+00000;+01129;+00000;00003;+00162;+00200;00008;00006;
00290;+01157;+00003;-00001;+01156;+00000;00003;+00204;+00181;00008;00006;
00290;+01184;+00003;-00006;+01184;+00000;00003;+00199;+00206;00008;00006;
00290;+01212;+00003;-00006;+01211;+00000;00003;+00161;+00171;00008;00006;
00290;+01239;+00003;-00008;+01238;+00000;00003;+00161;+00173;00008;00006;
00290;+01266;+00003;-00010;+01266;+00000;00003;+00174;+00191;00008;00006;
00290;+01293;+00003;-00011;+01293;+00000;00003;+00198;+00166;00008;00006;
00290;+01320;+00003;-00013;+01321;+00000;00003;+00161;+00173;00008;00006;
00290;+01348;+00003;-00013;+01348;+00000;00003;+00161;+00167;00008;00006;
00290;+01375;+00003;-00013;+01375;+00000;00003;+00197;+00170;00008;00006;
