00034;+00068;+00000;+00000;+00068;+00000;+00035;+00036;
00034;+00101;+00000;+00000;+00100;+00000;+00047;+00047;
00034;+00141;+00000;+00000;+00141;+00000;+00047;+00047;
00034;+00185;+00000;+00000;+00189;+00000;+00161;+00162;
00034;+00229;+00000;+00000;+00244;+00000;+00360;+00363;
00034;+00274;+00000;+00000;+00304;+00000;+00646;+00647;
00034;+00318;+00000;+00000;+00367;+00000;+00800;+00800;
00034;+00362;+00000;+00000;+00435;+00000;+00800;+00800;
00034;+00407;+00000;+00000;+00504;+00000;+00800;+00800;
00034;+00451;+00000;+00000;+00573;+00000;+00800;+00800;
00034;+00495;+00000;+00000;+00643;+00000;+00800;+00800;
00034;+00540;+00000;+00000;+00714;+00000;+00800;+00800;
00034;+00584;+00000;+00000;+00783;+00000;+00800;+00800;
00034;+00628;+00000;+00000;+00853;+00000;+00800;+00800;
00034;+00673;+00000;+00000;+00923;+00000;+00800;+00800;
00034;+00716;+00000;+00000;+00992;+00000;+00800;+00800;
00034;+00761;+00000;+00000;+01063;+00000;+00800;+00800;
00034;+00806;+00000;+00000;+01132;+00000;+00800;+00800;
00034;+00849;+00000;+00000;+01202;+00000;+00800;+00800;
00034;+00872;+00000;+00000;+01271;+00000;-00800;-00800;
00034;+00829;+00000;+00000;+01341;+00000;-00800;-00800;
00034;+00784;+00000;+00000;+01412;+00000;-00800;-00800;
00034;+00739;+00000;+00000;+01482;+00000;-00800;-00800;
00034;+00719;+00000;+00000;+01551;+00000;+00800;+00800;
00034;+00764;+00000;+00000;+01621;+00000;+00800;+00800;
00034;+00808;+00000;+00000;+01690;+00000;+00800;+00800;
00034;+00852;+00000;+00000;+01761;+00000;+00800;+00800;
00034;+00893;+00000;+00000;+01831;+00000;-00799;-00799;
00034;+00857;+00000;+00000;+01900;+00000;-00800;-00800;
00034;+00813;+00000;+00000;+01971;+00000;-00800;-00800;
00034;+00796;+00000;+00000;+02041;+00000;+00800;+00800;
00034;+00840;+00000;+00000;+02110;+00000;+00800;+00800;
00034;+00885;+00000;+00000;+02180;+00000;+00800;+00800;
00034;+00907;+00000;+00000;+02249;+00000;-00800;-00800;
00034;+00861;+00000;+00000;+02321;+00000;-00800;-00800;
00034;+00831;+00000;+00000;+02392;+00000;+00800;+00800;
00034;+00876;+00000;+00000;+02461;+00000;+00800;+00800;
00034;+00921;+00000;+00000;+02526;+00000;+00666;+00386;
00034;+00904;+00000;+00000;+02587;+00000;-00800;-00800;
00034;+00859;+00000;+00000;+02642;+00000;+00773;+00781;
00034;+00890;+00000;+00000;+02693;+00000;+00800;+00800;
00034;+00935;+00000;+00000;+02741;+00000;+00800;+00800;
00034;+00926;+00000;+00000;+02787;+00000;-00800;-00800;
00034;+00882;+00000;-00001;+02832;+00000;+00750;-00338;
00034;+00886;+00000;+00321;+02877;+00002;+00791;+00798;
00034;+00930;+00002;+00321;+02921;+00010;-00795;-00796;
00034;+00896;+00000;+00321;+02964;+00024;-00800;-00800;
00034;+00859;-00001;+00328;+03003;+00046;+00338;-00379;
00034;+00886;+00000;+00510;+03037;+00075;+00800;+00800;
